Time(UTC+01:00),Futures Trading Pair,Direction,Leverage,Order Type,Order Qty (Cont.),Filled Qty (Cont.),Order Qty (Crypto),Filled Qty (Crypto),Order Qty (Amount),Filled Qty (Amount),Order Price,Average Filled Price,Closing PNL,Trading Fee,Fee-payment Crypto,Status
2025-02-23 19:03:07,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.365,9.365,9.365e-05,9.365e-05,0.008,0,USDT,FINISHED
2025-02-23 19:03:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.365,9.365,9.365e-05,9.365e-05,0.0,0,USDT,FINISHED
2025-02-23 19:35:16,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.39,9.39,9.39e-05,9.39e-05,-0.025,0,USDT,FINISHED
2025-02-23 19:35:17,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.387,9.387,9.387e-05,9.387e-05,0.0,0,USDT,FINISHED
2025-02-23 20:06:08,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.353,9.353,9.353e-05,9.353e-05,-0.034,0,USDT,FINISHED
2025-02-23 20:06:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.353,9.353,9.353e-05,9.353e-05,0.0,0,USDT,FINISHED
2025-02-23 20:16:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.314,9.314,9.314e-05,9.314e-05,0.039,0,USDT,FINISHED
2025-02-23 20:16:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.322,9.322,9.322e-05,9.322e-05,0.0,0,USDT,FINISHED
2025-02-23 20:24:11,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.34,9.34,9.34e-05,9.34e-05,0.018,0,USDT,FINISHED
2025-02-23 20:24:12,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.34,9.34,9.34e-05,9.34e-05,0.0,0,USDT,FINISHED
2025-02-23 20:49:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.35,9.35,9.35e-05,9.35e-05,-0.01,0,USDT,FINISHED
2025-02-23 20:49:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.347,9.347,9.347e-05,9.347e-05,0.0,0,USDT,FINISHED
2025-02-23 21:00:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.368,9.368,9.368e-05,9.368e-05,0.0,0,USDT,FINISHED
2025-02-23 21:00:07,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.368,9.368,9.368e-05,9.368e-05,0.021,0,USDT,FINISHED
2025-02-23 21:21:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.353,9.353,9.353e-05,9.353e-05,0.015,0,USDT,FINISHED
2025-02-23 21:21:09,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.353,9.353,9.353e-05,9.353e-05,0.0,0,USDT,FINISHED
2025-02-23 21:40:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.311,9.311,9.311e-05,9.311e-05,-0.042,0,USDT,FINISHED
2025-02-23 21:40:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.308,9.308,9.308e-05,9.308e-05,0.0,0,USDT,FINISHED
2025-02-23 22:10:14,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.325,9.325,9.325e-05,9.325e-05,-0.017,0,USDT,FINISHED
2025-02-23 22:10:15,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.325,9.325,9.325e-05,9.325e-05,0.0,0,USDT,FINISHED
2025-02-23 22:34:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.314,9.314,9.314e-05,9.314e-05,-0.011,0,USDT,FINISHED
2025-02-23 22:34:04,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.314,9.314,9.314e-05,9.314e-05,0.0,0,USDT,FINISHED
2025-02-23 23:04:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.302,9.302,9.302e-05,9.302e-05,0.012,0,USDT,FINISHED
2025-02-23 23:04:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.302,9.302,9.302e-05,9.302e-05,0.0,0,USDT,FINISHED
2025-02-23 23:33:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.267,9.267,9.267e-05,9.267e-05,-0.035,0,USDT,FINISHED
2025-02-23 23:33:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.267,9.267,9.267e-05,9.267e-05,0.0,0,USDT,FINISHED
2025-02-24 00:28:11,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.34,9.34,9.34e-05,9.34e-05,-0.073,0,USDT,FINISHED
2025-02-24 00:28:12,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.34,9.34,9.34e-05,9.34e-05,0.0,0,USDT,FINISHED
2025-02-24 00:41:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.348,9.348,9.348e-05,9.348e-05,0.008,0,USDT,FINISHED
2025-02-24 00:41:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.345,9.345,9.345e-05,9.345e-05,0.0,0,USDT,FINISHED
2025-02-24 01:40:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.392,9.392,9.392e-05,9.392e-05,-0.047,0,USDT,FINISHED
2025-02-24 01:40:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.395,9.395,9.395e-05,9.395e-05,0.0,0,USDT,FINISHED
2025-02-24 01:49:07,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.408,9.408,9.408e-05,9.408e-05,0.013,0,USDT,FINISHED
2025-02-24 01:49:08,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.408,9.408,9.408e-05,9.408e-05,0.0,0,USDT,FINISHED
2025-02-24 02:00:09,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.356,9.356,9.356e-05,9.356e-05,0.052,0,USDT,FINISHED
2025-02-24 02:00:10,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.355,9.355,9.355e-05,9.355e-05,0.0,0,USDT,FINISHED
2025-02-24 02:26:12,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.283,9.283,9.283e-05,9.283e-05,-0.072,0,USDT,FINISHED
2025-02-24 02:26:13,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.283,9.283,9.283e-05,9.283e-05,0.0,0,USDT,FINISHED
2025-02-24 02:31:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.26,9.26,9.26e-05,9.26e-05,0.023,0,USDT,FINISHED
2025-02-24 02:31:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.26,9.26,9.26e-05,9.26e-05,0.0,0,USDT,FINISHED
2025-02-24 02:55:17,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.206,9.206,9.206e-05,9.206e-05,-0.054,0,USDT,FINISHED
2025-02-24 02:55:18,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.206,9.206,9.206e-05,9.206e-05,0.0,0,USDT,FINISHED
2025-02-24 03:21:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.254,9.254,9.254e-05,9.254e-05,-0.048,0,USDT,FINISHED
2025-02-24 03:21:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.251,9.251,9.251e-05,9.251e-05,0.0,0,USDT,FINISHED
2025-02-24 03:37:17,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.24,9.24,9.24e-05,9.24e-05,-0.011,0,USDT,FINISHED
2025-02-24 03:37:18,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.243,9.243,9.243e-05,9.243e-05,0.0,0,USDT,FINISHED
2025-02-24 03:41:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.215,9.215,9.215e-05,9.215e-05,0.028,0,USDT,FINISHED
2025-02-24 03:41:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.215,9.215,9.215e-05,9.215e-05,0.0,0,USDT,FINISHED
2025-02-24 03:45:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.24,9.24,9.24e-05,9.24e-05,0.025,0,USDT,FINISHED
2025-02-24 03:45:04,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.24,9.24,9.24e-05,9.24e-05,0.0,0,USDT,FINISHED
2025-02-24 04:01:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.143,9.143,9.143e-05,9.143e-05,0.097,0,USDT,FINISHED
2025-02-24 04:01:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.137,9.137,9.137e-05,9.137e-05,0.0,0,USDT,FINISHED
2025-02-24 04:14:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.14,9.14,9.14e-05,9.14e-05,0.003,0,USDT,FINISHED
2025-02-24 04:14:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.14,9.14,9.14e-05,9.14e-05,0.0,0,USDT,FINISHED
2025-02-24 04:26:11,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.138,9.138,9.138e-05,9.138e-05,0.002,0,USDT,FINISHED
2025-02-24 04:26:12,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.138,9.138,9.138e-05,9.138e-05,0.0,0,USDT,FINISHED
2025-02-24 04:41:05,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.095,9.095,9.095e-05,9.095e-05,-0.043,0,USDT,FINISHED
2025-02-24 04:41:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.098,9.098,9.098e-05,9.098e-05,0.0,0,USDT,FINISHED
2025-02-24 04:56:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.09,9.09,9.09e-05,9.09e-05,0.008,0,USDT,FINISHED
2025-02-24 04:56:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.091,9.091,9.091e-05,9.091e-05,0.0,0,USDT,FINISHED
2025-02-24 05:13:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.06,9.06,9.06e-05,9.06e-05,-0.031,0,USDT,FINISHED
2025-02-24 05:13:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.06,9.06,9.06e-05,9.06e-05,0.0,0,USDT,FINISHED
2025-02-24 05:36:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.988,8.988,8.988e-05,8.988e-05,0.072,0,USDT,FINISHED
2025-02-24 05:36:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.988,8.988,8.988e-05,8.988e-05,0.0,0,USDT,FINISHED
2025-02-24 05:44:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.07,9.07,9.07e-05,9.07e-05,0.082,0,USDT,FINISHED
2025-02-24 05:44:04,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.07,9.07,9.07e-05,9.07e-05,0.0,0,USDT,FINISHED
2025-02-24 05:57:12,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.018,9.018,9.018e-05,9.018e-05,0.052,0,USDT,FINISHED
2025-02-24 05:57:13,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.018,9.018,9.018e-05,9.018e-05,0.0,0,USDT,FINISHED
2025-02-24 06:10:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.033,9.033,9.033e-05,9.033e-05,0.015,0,USDT,FINISHED
2025-02-24 06:10:11,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.033,9.033,9.033e-05,9.033e-05,0.0,0,USDT,FINISHED
2025-02-24 07:02:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.094,9.094,9.094e-05,9.094e-05,-0.061,0,USDT,FINISHED
2025-02-24 07:02:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.094,9.094,9.094e-05,9.094e-05,0.0,0,USDT,FINISHED
2025-02-24 07:26:12,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.068,9.068,9.068e-05,9.068e-05,-0.026,0,USDT,FINISHED
2025-02-24 07:26:13,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.068,9.068,9.068e-05,9.068e-05,0.0,0,USDT,FINISHED
2025-02-24 07:46:14,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.059,9.059,9.059e-05,9.059e-05,0.009,0,USDT,FINISHED
2025-02-24 07:46:15,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.059,9.059,9.059e-05,9.059e-05,0.0,0,USDT,FINISHED
2025-02-24 07:49:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.1,9.1,9.1e-05,9.1e-05,0.041,0,USDT,FINISHED
2025-02-24 07:49:04,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.1,9.1,9.1e-05,9.1e-05,0.0,0,USDT,FINISHED
2025-02-24 08:18:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.077,9.077,9.077e-05,9.077e-05,0.023,0,USDT,FINISHED
2025-02-24 08:18:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.077,9.077,9.077e-05,9.077e-05,0.0,0,USDT,FINISHED
2025-02-24 08:29:02,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.08,9.08,9.08e-05,9.08e-05,0.003,0,USDT,FINISHED
2025-02-24 08:29:03,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.08,9.08,9.08e-05,9.08e-05,0.0,0,USDT,FINISHED
2025-02-24 09:06:02,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.054,9.054,9.054e-05,9.054e-05,0.026,0,USDT,FINISHED
2025-02-24 09:06:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.054,9.054,9.054e-05,9.054e-05,0.0,0,USDT,FINISHED
2025-02-24 09:44:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.989,8.989,8.989e-05,8.989e-05,-0.065,0,USDT,FINISHED
2025-02-24 09:44:04,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.991,8.991,8.991e-05,8.991e-05,0.0,0,USDT,FINISHED
2025-02-24 09:54:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.951,8.951,8.951e-05,8.951e-05,0.04,0,USDT,FINISHED
2025-02-24 09:54:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.951,8.951,8.951e-05,8.951e-05,0.0,0,USDT,FINISHED
2025-02-24 10:03:08,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.98,8.98,8.98e-05,8.98e-05,0.029,0,USDT,FINISHED
2025-02-24 10:03:09,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.98,8.98,8.98e-05,8.98e-05,0.0,0,USDT,FINISHED
2025-02-24 10:56:06,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.058,9.058,9.058e-05,9.058e-05,-0.078,0,USDT,FINISHED
2025-02-24 10:56:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.055,9.055,9.055e-05,9.055e-05,0.0,0,USDT,FINISHED
2025-02-24 11:05:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.041,9.041,9.041e-05,9.041e-05,-0.014,0,USDT,FINISHED
2025-02-24 11:05:04,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.041,9.041,9.041e-05,9.041e-05,0.0,0,USDT,FINISHED
2025-02-24 11:09:06,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.009,9.009,9.009e-05,9.009e-05,0.032,0,USDT,FINISHED
2025-02-24 11:09:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.009,9.009,9.009e-05,9.009e-05,0.0,0,USDT,FINISHED
2025-02-24 11:28:15,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.024,9.024,9.024e-05,9.024e-05,0.015,0,USDT,FINISHED
2025-02-24 11:28:16,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.024,9.024,9.024e-05,9.024e-05,0.0,0,USDT,FINISHED
2025-02-24 11:40:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.94,8.94,8.94e-05,8.94e-05,0.084,0,USDT,FINISHED
2025-02-24 11:40:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.94,8.94,8.94e-05,8.94e-05,0.0,0,USDT,FINISHED
2025-02-24 11:47:12,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.969,8.969,8.969e-05,8.969e-05,0.029,0,USDT,FINISHED
2025-02-24 11:47:13,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.972,8.972,8.972e-05,8.972e-05,0.0,0,USDT,FINISHED
2025-02-24 12:03:02,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.956,8.956,8.956e-05,8.956e-05,0.016,0,USDT,FINISHED
2025-02-24 12:03:03,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.957,8.957,8.957e-05,8.957e-05,0.0,0,USDT,FINISHED
2025-02-24 12:16:11,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.96,8.96,8.96e-05,8.96e-05,0.003,0,USDT,FINISHED
2025-02-24 12:16:12,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.962,8.962,8.962e-05,8.962e-05,0.0,0,USDT,FINISHED
2025-02-24 13:04:02,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.984,8.984,8.984e-05,8.984e-05,-0.022,0,USDT,FINISHED
2025-02-24 13:04:03,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.984,8.984,8.984e-05,8.984e-05,0.0,0,USDT,FINISHED
2025-02-24 13:17:15,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.989,8.989,8.989e-05,8.989e-05,0.005,0,USDT,FINISHED
2025-02-24 13:17:17,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.99,8.99,8.99e-05,8.99e-05,0.0,0,USDT,FINISHED
2025-02-24 13:36:11,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.006,9.006,9.006e-05,9.006e-05,-0.016,0,USDT,FINISHED
2025-02-24 13:36:12,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.009,9.009,9.009e-05,9.009e-05,0.0,0,USDT,FINISHED
2025-02-24 13:38:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,9.027,9.027,9.027e-05,9.027e-05,0.018,0,USDT,FINISHED
2025-02-24 13:38:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,9.027,9.027,9.027e-05,9.027e-05,0.0,0,USDT,FINISHED
2025-02-24 13:53:13,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,9.004,9.004,9.004e-05,9.004e-05,0.023,0,USDT,FINISHED
2025-02-24 13:53:14,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,9.004,9.004,9.004e-05,9.004e-05,0.0,0,USDT,FINISHED
2025-02-24 14:14:10,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.966,8.966,8.966e-05,8.966e-05,-0.038,0,USDT,FINISHED
2025-02-24 14:14:11,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.966,8.966,8.966e-05,8.966e-05,0.0,0,USDT,FINISHED
2025-02-24 14:45:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.992,8.992,8.992e-05,8.992e-05,-0.026,0,USDT,FINISHED
2025-02-24 14:45:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.989,8.989,8.989e-05,8.989e-05,0.0,0,USDT,FINISHED
2025-02-24 15:21:10,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.929,8.929,8.929e-05,8.929e-05,-0.06,0,USDT,FINISHED
2025-02-24 15:21:11,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.929,8.929,8.929e-05,8.929e-05,0.0,0,USDT,FINISHED
2025-02-24 15:24:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.909,8.909,8.909e-05,8.909e-05,0.02,0,USDT,FINISHED
2025-02-24 15:24:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.909,8.909,8.909e-05,8.909e-05,0.0,0,USDT,FINISHED
2025-02-24 15:27:08,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.93,8.93,8.93e-05,8.93e-05,0.021,0,USDT,FINISHED
2025-02-24 15:27:09,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.93,8.93,8.93e-05,8.93e-05,0.0,0,USDT,FINISHED
2025-02-24 15:44:05,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.847,8.847,8.847e-05,8.847e-05,0.083,0,USDT,FINISHED
2025-02-24 15:44:06,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.838,8.838,8.838e-05,8.838e-05,0.0,0,USDT,FINISHED
2025-02-24 16:09:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.795,8.795,8.795e-05,8.795e-05,-0.043,0,USDT,FINISHED
2025-02-24 16:09:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.798,8.798,8.798e-05,8.798e-05,0.0,0,USDT,FINISHED
2025-02-24 16:29:08,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.811,8.811,8.811e-05,8.811e-05,-0.013,0,USDT,FINISHED
2025-02-24 16:29:10,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.808,8.808,8.808e-05,8.808e-05,0.0,0,USDT,FINISHED
2025-02-24 16:35:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.828,8.828,8.828e-05,8.828e-05,0.02,0,USDT,FINISHED
2025-02-24 16:35:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.828,8.828,8.828e-05,8.828e-05,0.0,0,USDT,FINISHED
2025-02-24 16:47:11,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.788,8.788,8.788e-05,8.788e-05,0.04,0,USDT,FINISHED
2025-02-24 16:47:12,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.788,8.788,8.788e-05,8.788e-05,0.0,0,USDT,FINISHED
2025-02-24 16:53:08,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.839,8.839,8.839e-05,8.839e-05,0.051,0,USDT,FINISHED
2025-02-24 16:53:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.836,8.836,8.836e-05,8.836e-05,0.0,0,USDT,FINISHED
2025-02-24 17:20:07,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.846,8.846,8.846e-05,8.846e-05,-0.01,0,USDT,FINISHED
2025-02-24 17:20:08,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.846,8.846,8.846e-05,8.846e-05,0.0,0,USDT,FINISHED
2025-02-24 17:28:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.901,8.901,8.901e-05,8.901e-05,0.055,0,USDT,FINISHED
2025-02-24 17:28:04,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.899,8.899,8.899e-05,8.899e-05,0.0,0,USDT,FINISHED
2025-02-24 17:40:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.871,8.871,8.871e-05,8.871e-05,0.028,0,USDT,FINISHED
2025-02-24 17:40:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.871,8.871,8.871e-05,8.871e-05,0.0,0,USDT,FINISHED
2025-02-24 18:04:11,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.831,8.831,8.831e-05,8.831e-05,-0.04,0,USDT,FINISHED
2025-02-24 18:04:12,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.835,8.835,8.835e-05,8.835e-05,0.0,0,USDT,FINISHED
2025-02-24 18:34:11,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.865,8.865,8.865e-05,8.865e-05,-0.03,0,USDT,FINISHED
2025-02-24 18:34:13,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.865,8.865,8.865e-05,8.865e-05,0.0,0,USDT,FINISHED
2025-02-24 18:42:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.882,8.882,8.882e-05,8.882e-05,0.017,0,USDT,FINISHED
2025-02-24 18:42:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.882,8.882,8.882e-05,8.882e-05,0.0,0,USDT,FINISHED
2025-02-24 18:55:12,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.845,8.845,8.845e-05,8.845e-05,0.037,0,USDT,FINISHED
2025-02-24 18:55:13,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.845,8.845,8.845e-05,8.845e-05,0.0,0,USDT,FINISHED
2025-02-24 19:17:09,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.837,8.837,8.837e-05,8.837e-05,-0.008,0,USDT,FINISHED
2025-02-24 19:17:10,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.837,8.837,8.837e-05,8.837e-05,0.0,0,USDT,FINISHED
2025-02-24 19:24:06,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.796,8.796,8.796e-05,8.796e-05,0.041,0,USDT,FINISHED
2025-02-24 19:24:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.796,8.796,8.796e-05,8.796e-05,0.0,0,USDT,FINISHED
2025-02-24 19:40:06,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.798,8.798,8.798e-05,8.798e-05,0.002,0,USDT,FINISHED
2025-02-24 19:40:07,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.801,8.801,8.801e-05,8.801e-05,0.0,0,USDT,FINISHED
2025-02-24 19:56:06,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.778,8.778,8.778e-05,8.778e-05,0.023,0,USDT,FINISHED
2025-02-24 19:56:07,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.778,8.778,8.778e-05,8.778e-05,0.0,0,USDT,FINISHED
2025-02-24 20:15:04,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.765,8.765,8.765e-05,8.765e-05,-0.013,0,USDT,FINISHED
2025-02-24 20:15:05,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.765,8.765,8.765e-05,8.765e-05,0.0,0,USDT,FINISHED
2025-02-24 20:35:04,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.687,8.687,8.687e-05,8.687e-05,0.078,0,USDT,FINISHED
2025-02-24 20:35:05,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.687,8.687,8.687e-05,8.687e-05,0.0,0,USDT,FINISHED
2025-02-24 20:55:03,FLOKI_USDT,sell long,1,MARKET,1,1,100000,100000,8.668,8.668,8.668e-05,8.668e-05,-0.019,0,USDT,FINISHED
2025-02-24 20:55:04,FLOKI_USDT,buy short,1,MARKET,1,1,100000,100000,8.668,8.668,8.668e-05,8.668e-05,0.0,0,USDT,FINISHED
2025-02-24 21:30:03,FLOKI_USDT,sell short,1,MARKET,1,1,100000,100000,8.719,8.719,8.719e-05,8.719e-05,-0.051,0,USDT,FINISHED
2025-02-24 21:30:04,FLOKI_USDT,buy long,1,MARKET,1,1,100000,100000,8.719,8.719,8.719e-05,8.719e-05,0.0,0,USDT,FINISHED
